train_acc,train_loss,train_precision,train_recall,train_f1,train_precision_window,train_recall_window,train_f1_window,val_acc,val_loss,val_precision,val_recall,val_f1,val_precision_window,val_recall_window,val_f1_window
0.9758336,103.28149920161843,0.86096734,0.5675638,0.89388674,1.0,0.99814564,0.9990675,0.9763084,227.34750298394098,0.86937255,0.5561743,0.8979132,1.0,0.9977006,0.99884284
0.97584134,103.2185340193004,0.8524365,0.57245356,0.89029276,0.999974,0.9981552,0.99905944,0.9760509,227.59450321903935,0.8527426,0.56038004,0.8905385,1.0,0.9978302,0.9989079
0.97576624,102.74864725619318,0.8445115,0.5712872,0.8819892,0.99993265,0.997939,0.9989276,0.97596323,230.68391508879486,0.85373193,0.55377614,0.8830727,1.0,0.9979663,0.9989763
0.97596496,102.53500567255793,0.84299964,0.57376635,0.88035256,0.99997324,0.99820495,0.9990834,0.9758041,231.0191214102286,0.83044326,0.5645083,0.86356395,1.0,0.9978952,0.99894047
0.97609967,102.32480447508382,0.8405857,0.57988864,0.8665303,0.99998504,0.99801385,0.9989936,0.97623134,223.14930216471353,0.85336494,0.5543775,0.87161386,1.0,0.99796176,0.998973
0.9758556,101.84539666350203,0.8213972,0.5740721,0.8644517,0.9999703,0.9980115,0.9989817,0.9760201,226.50209774441188,0.8448356,0.5632728,0.863951,1.0,0.9980325,0.9990098
0.9759075,101.7100747658831,0.8197813,0.57630455,0.86617064,0.9999573,0.9981674,0.9990568,0.9755726,220.45906665943286,0.8142954,0.5669445,0.86024517,1.0,0.9978262,0.998906
0.97591305,101.85667806968021,0.8218218,0.5792651,0.8557321,0.9999475,0.9980109,0.9989712,0.97587144,223.16546461317273,0.84103066,0.56848705,0.88152474,1.0,0.9978968,0.99894136
0.9759484,101.32199979851849,0.8221949,0.5813418,0.85421,0.9999552,0.99806345,0.99900323,0.97528505,227.87051227710865,0.8014028,0.56788206,0.8416106,1.0,0.9977034,0.99884415
0.9759539,101.23839222342487,0.8166076,0.58376044,0.8445053,0.99996156,0.99813616,0.9990435,0.976076,221.1045159233941,0.82777125,0.57436085,0.8561526,1.0,0.9980953,0.9990413
0.97608966,101.13691429113925,0.81760114,0.5897911,0.84403235,0.99997145,0.9981008,0.99902976,0.9756708,218.7938019929109,0.82427627,0.57560897,0.8416089,0.99993265,0.99803025,0.99897486
0.9761957,100.46091203431826,0.814179,0.5909344,0.8446691,0.9999438,0.9980725,0.9990027,0.97610295,218.397503040455,0.8421865,0.5772299,0.87542915,1.0,0.99789643,0.99894136
0.97591645,100.75841291454904,0.81905645,0.5822028,0.8399057,0.99997264,0.99803,0.9989953,0.9760258,213.03156088369863,0.81775874,0.57772106,0.84340286,1.0,0.9980286,0.9990075
0.97614825,100.49166028033379,0.81354135,0.5845105,0.8438903,0.9999736,0.998102,0.9990324,0.97556365,218.77337770815248,0.8026594,0.5903756,0.83167845,1.0,0.99796414,0.99897516
0.976114,100.1369932747797,0.810038,0.59442097,0.836735,0.99997497,0.99813676,0.99904984,0.97593236,216.90237805401839,0.8391877,0.57039094,0.87215906,1.0,0.99777085,0.99887806
0.9763591,99.86700618665056,0.8083461,0.59851956,0.827467,0.999957,0.9981279,0.99903643,0.9765148,210.82624912968387,0.83362347,0.5784081,0.8354369,1.0,0.9979693,0.99897814
0.9761317,99.89559019540566,0.8034007,0.5961562,0.83154637,0.9999576,0.99813324,0.99904,0.9763344,212.50211724175347,0.8396161,0.56579167,0.86541975,1.0,0.9979653,0.99897575
0.9762233,99.38015815449822,0.8076754,0.5942408,0.83179563,0.99998593,0.9981226,0.99904865,0.97544014,226.17442711724175,0.7869014,0.6119544,0.8000756,1.0,0.9980348,0.9990107
0.9761969,99.72925143097845,0.8051614,0.59475857,0.83170193,0.999958,0.9981844,0.99906594,0.97631407,209.487865363227,0.8269655,0.572903,0.8455165,1.0,0.998106,0.99904674
0.97607094,99.79484196649257,0.80389524,0.5954716,0.82960653,0.9999734,0.9981303,0.99904644,0.9759438,218.66275431315105,0.80625105,0.58029515,0.8305398,1.0,0.9980365,0.9990118
0.9763635,99.34520010046057,0.81517935,0.59775454,0.827847,1.0,0.9982295,0.9991096,0.9762418,218.19576099537036,0.8429172,0.5711932,0.8675579,1.0,0.9979698,0.99897844
0.97657436,99.38868951873295,0.8180804,0.60146403,0.8291895,0.99995655,0.9982348,0.9990905,0.97642213,209.4138798466435,0.8358714,0.57836676,0.85041237,1.0,0.99809974,0.9990436
0.97632813,99.15938849062533,0.80493593,0.5988136,0.8246092,0.9999717,0.9981354,0.9990477,0.97634506,216.55867772985388,0.8364493,0.57078815,0.815597,1.0,0.99816,0.9990741
0.976571,98.87187355235574,0.80934703,0.6074584,0.8241498,0.9998921,0.9981965,0.99903876,0.9761955,211.1005968447085,0.80878925,0.5782282,0.8139796,1.0,0.9980967,0.99904233
0.97664946,98.78911695647126,0.81127036,0.60319775,0.82682335,0.9999597,0.9982309,0.9990905,0.9765919,206.3101092868381,0.8247179,0.58903766,0.8311814,0.9999333,0.99809974,0.9990098
0.97651356,98.65620652139661,0.8065329,0.59977615,0.82957304,0.9999864,0.99816906,0.99907243,0.9759438,212.26011923330802,0.83569396,0.5628452,0.8662248,0.99992436,0.99809974,0.99900603
0.9768051,98.34216746920053,0.8052401,0.6001659,0.82801247,0.99998564,0.99826455,0.9991196,0.97635555,211.2877148098416,0.8234954,0.58195597,0.8204456,1.0,0.99796355,0.99897486
0.97631276,98.78626941383737,0.8040369,0.59708905,0.8254641,0.9999714,0.99821824,0.99908984,0.9765968,208.9783821388527,0.8305827,0.58186,0.81921196,1.0,0.99809974,0.9990436
0.9766991,98.15225371950571,0.80108905,0.6079048,0.8216252,1.0,0.99808353,0.99903566,0.97676164,209.5504914460359,0.8431995,0.5716196,0.8405584,1.0,0.9979715,0.99897915
0.9768382,97.85599563459145,0.8106818,0.6003586,0.82984465,0.99998593,0.9981078,0.99904054,0.97639614,215.22379365143954,0.8386079,0.575852,0.86987215,1.0,0.9979831,0.9989851
0.97668475,98.33476853029526,0.8087852,0.6056601,0.82531023,1.0,0.9982116,0.9991007,0.97663826,206.22815845630788,0.8231512,0.58504397,0.83264273,1.0,0.998171,0.9990794
0.97691435,97.8281029002276,0.8107036,0.603384,0.82206225,0.9999868,0.99810725,0.9990413,0.97635555,205.40409268979673,0.8160625,0.5900054,0.82258576,1.0,0.998106,0.99904674
0.97671235,97.57337360654992,0.79525715,0.6011342,0.82123065,0.9999459,0.9980627,0.9989893,0.976211,207.02304834436487,0.8146517,0.5899971,0.8175005,1.0,0.998106,0.99904674
0.9761802,98.32455235710205,0.79952335,0.6022867,0.8223336,0.9998263,0.9981546,0.99898076,0.9767974,207.44415384928385,0.8213076,0.59096897,0.82212454,1.0,0.9980427,0.999015
0.97677207,97.36991007945875,0.8046248,0.59980655,0.8172981,0.9998251,0.9981552,0.99898344,0.976803,211.01895316795066,0.8209853,0.60724694,0.8112975,1.0,0.998171,0.9990794
0.9767014,97.30864331680564,0.7995913,0.6060161,0.8199461,0.9999707,0.99811226,0.99903584,0.9767364,203.71559295654296,0.8205944,0.58017844,0.8277178,1.0,0.998171,0.9990794
